Longitude,Latitude
-77.27,5.67
-76.225833,6.635556
-76.333333,6.666667
-71.95,7.167
-75.7,7.2
-72.08,7.57
-71.62,8.02
-77.233333,8.075
-70.666667,8.566667
-80.133333,8.645833
-82.239,8.7115
-71.683333,8.916667
-79.384722,9.188889
-78.944444,9.311111
-83.768889,9.719444
-83.95,9.766667
-83.720306,9.783333
-83.175833,9.801667
-84.211389,10.016111
-84.3,10.216667
-84.752778,10.305556
-85.03,10.8
-88.9925,16.489444
-96.366667,17.633333
-73.98,10.98
-74.048,11.107867
-75.51602,5.136109
-78.7,-0.3
-77.887469,-1.529725
-79.03,0.08
-78.53,0.92
-78.13,1.3
-77.332218,3.332185
-77.086963,4.072312
-76.47,6.57
-76.55,7.266667
-83.467754,8.526241
-83.5228,8.72
-83.9417,10.1556
-83.857778,10.191111
-84.6744,10.4436
-84.992459,10.718963
-84.168611,10.748333
-85.4278,10.9906
-84,15
-39.4592,-13.8908
-66.25,-11.03333
-65.6333,-10.5333
-67.790513,-10.036803
-73.58333,-4.43333
-73.3,-4.25
-72,-2.67
-69,-1.83
-77.808332,-0.950933
-77.78333,-0.76666
-70.5,-0.083333
-58.65,1.283333
-51.917,1.292
-75.9906,1.3344
-52.85,2.28333
-52.53,2.45
-53.37,2.82
-53.2,3.616667
-54.08,3.62
-65.683333,3.816667
-58.95,3.983333
-58.810278,4.3375
-52.333333,4.416667
-52.5,4.58333
-52.31666,4.6
-61.55,4.666667
-59.986667,5.085
-75.7,5.72
-61.05,5.98
-71.947,6.252628
-60.3256,6.4819
-61.05,5.316667
-60.066667,5.466667
-61.757896,5.691313
-78.23,-1.1
-78.598667,0.037467
-78.88,0.72
-78.4869,0.8747
-78.27,0.88
-78.5972,0.9864
-78.4,1
-76.892017,3.594717
-77,3.92
-77.166667,3.933333
-77.17,4.17
-76.62,5.2
-77.4,5.4
-77.27,5.67
-76.58333,5.76666
-77.26666,6.06666
-72.349983,6.248617
-76.466667,6.566667
-76.43916,7.2475
-71.166,18
-70.4,18.78
-70.5166,19.0287
-74.8,-9.467
-78.55,-3.4
-76.5,-0.63
-84.1125,10.409722
-84.016667,10.433333
-76.38333,-0.68333
-77.733333,7.833333
-81.833333,8.583333
-82.242833,8.710833
-83.006944,9.386111
-83.783333,9.7
-83.16666,9.81722
-84.566667,10.158333
-84.083333,10.266667
-84.783333,10.3
-84.683333,10.333333
-85.005556,10.683333
-63.6,-17.75
-63.67,-17.73
-63.42,-17.68
-63.716667,-17.65
-63.5986,-17.6042
-63.77,-17.575
-63.866667,-17.533333
-63.641667,-17.491667
-65.49305,-17.09305
-67.88,-16.2
-68.016667,-16.05
-67.566667,-15.583333
-67.8833,-15.4833
-67.183333,-15.4
-67.066667,-15.283333
-68.1667,-15.25
-67.83,-14.5
-68.7408,-14.1642
-70.8116,-13.3223
-71.4969,-13.0275
-71,-11.75
-75.332995,-11.061082
-74.77,-9.45
-69.85,-7.12
-69.72,-6.95
-69.47,-6.5
-76.25,-6.11666
-70.25,-3.783333
-76.08,-0.87
-77.76666,-0.73333
-70.6,18.708333
-70.58,18.77
-70.75,18.83333
-42.6,-19.77
-43.59379,-18.21751
-43.51333,-18.11277
-57.5042,-18.0228
-64.133333,-17.4
-63.566667,-17.4
-64.05,-17.383333
-63.5,-17.37
-64.8328,-17.0144
-42.583333,-16.416667
-48.23,-16.03
-39.05,-16
-55.77825,-15.432
-68.183381,-15.400373
-39.08333,-15.15
-39.033333,-14.9
-61.0028,-14.7365
-52.23,-14.63
-60.9,-14.583333
-61.0167,-14.5333
-66.5,-14.5
-39.01666,-14.41666
-39.083333,-14.333333
-42.48333,-14.13333
-41.766667,-13.616667
-41.83333,-13.56666
-41.4,-13.01666
-41.3117,-12.8961
-71,-11.75
-37.5,-11.3
-75.332995,-11.061082
-66.066667,-11
-75.069722,-10.589167
-41.266667,-10.45
-75.421944,-10.185555
-52.7753,-9.8508
-54.9,-9.37
-34.963303,-7.80233
-72.671945777206,-7.63456502159403
-35.4910614256767,-7.59462552817054
-45.05,-7.5
-57.92,-7.25
-72,-7
-76.115974,-5.897021
-47.47,-5.55
-75.723056,-5.248611
-78.8967,-5.04275
-73.5,-4.166667
-78.62,-4.12
-73.43,-4.004167
-73.281389,-3.776111
-73.278611,-3.699722
-52.166667,-3.666667
-59.96666,-2.88333
-77.821667,-1.125
-72.383333,-0.616667
-70.67,-0.5
-76.516667,-0.116667
-77.759117,0.730083
-78.463611,0.873889
-76.17,0.9
-78.816667,1.216667
-53.25,1.35
-67.05,1.93
-59.52,2.82
-54.066667,2.866667
-74.35194,3.21694
-61.416667,3.333333
-76.88011,3.55325
-66.9008,4.04036
-66.016667,4.05
-77.13,4.17
-74.585278,4.266945
-61.8,4.33333
-76.92,4.7
-60.283333,4.8
-60.02,4.82
-67.4,4.95
-61.12,4.98
-75.0508,5.504617
-76.883,5.542
-67.583333,5.55
-74.261817,6.049817
-74.85,6.13
-74.866667,6.2
-75.5,6.21666
-61.45,6.216667
-61.15,6.333333
-71.904889,6.379222
-74.17448,6.4283
-66.7478,6.5181
-75.1,6.53333
-67.283333,6.65
-66.5,6.92
-75.05,7.22
-59.7,7.37
-78.05,7.416667
-72.08,7.5
-80.833333,7.716667
-71.47,7.72
-63.77,8.1556
-60,8.17
-81.5,8.2
-59.758889,8.211111
-72.28,8.23
-80.066667,8.466667
-70.583333,8.516667
-83.15,8.633333
-83.687566,8.671872
-83.2283,8.6853
-80.693889,8.837778
-63.5,9.03
-79.63861,9.05638
-83.092056,9.0725
-79.700556,9.119445
-79.75,9.166667
-72.98,9.17
-72.83,9.17
-79.84361,9.17805
-83.3,9.2
-79.955142,9.218747
-79.80833,9.23472
-69.7083,9.3
-78.916667,9.316667
-78.833333,9.333333
-82.963889,9.511667
-69.266667,9.716667
-84.583333,9.75
-83.783288,9.775678
-83.540278,9.815278
-63.5,9.83
-83.76488,10.016598
-83.8578,10.1911
-64.33,10.23
-84.066667,10.366667
-66.8583,10.42
-84.003611,10.431389
-83.5,10.533333
-61.193151,10.611195
-84.183333,10.690278
-84.1486,10.7803
-83.7,10.916667
-84.73,11.03
-84.34888,11.06638
-84.2,11.116667
-84.35,11.13333
-83.666667,11.616667
-83.76666,12.03333
-84.3,12.16666
-84.053611,12.208889
-84.216667,13.483333
-84.15,13.533333
-86.97916,13.90361
-83.483333,13.925
-88.074722,13.946111
-84.666667,13.966667
-85.31666,13.98333
-84.516667,14
-86.95166,14.01
-84.616667,14.05
-83.683333,14.3
-83.616667,14.3
-83.2,14.316667
-84,14.55
-87.8,14.65
-84.104167,14.725
-83.966667,14.733333
-83.883333,14.75
-83.41666,14.75
-88.71666,14.8
-87.93,14.95805
-87.5472,14.9708
-84.616667,15.183333
-83.83333,15.2
-85.5825,15.44
-84.333333,15.5
-85.715278,15.555556
-86.85,15.73333
-85.90833,15.95833
-90.92,16.12
-88.8442,16.2953
-91.233333,16.383333
-88.7,16.55
-88.33165,16.761317
-98.56995,16.96172
-97.883333,16.984722
-88.333333,17.033333
-88.32388,17.09944
-88.71083,17.14805
-88.92,17.23
-88.55222,17.35055
-88.295,17.45
-88.701389,17.609167
-96.330556,17.753056
-89.318611,17.913611
-95.883333,18.183333
-84.11,22.1
-84.1271,22.2495
-83.4,22.5166
-83.1278,22.7736
-74.264617,6.044883
-74.78333,6.05
-75.33,7.47
-72.48,9.3
-69.18,-5.633333
-73.83,-4.92
-73.75,-4.92
-73.75,-4.83
-72.75,-4.33
-73.42,-3.8
-72.33,-3
-59.9106,-2.4236
-71.83,-0.83
-77,3.92
-77.37,4.03
-77.086963,4.072312
-76.68,5.27
-76.6097,5.68499
-77.379617,6.26755
-81.171389,8.550833
-77.483333,8.558333
-80.125,8.633333
-79.383611,9.220833
-79.265833,9.300833
-78.933333,9.333333
-77.93333,0
-73.2831,4.8589
-71.1667,8.5
-71.17,8.75
-70.283333,9.15
-70.2,9.216667
-70.266667,9.25
-70.178746,9.302966
-70.2692,9.3781
-70.333333,9.416667
-69.9,9.433333
-69.983333,9.516667
-70.1,9.57
-64.1,10.1
-67.308333,10.416667
-67.2417,10.43
-66.868889,10.534167
-73.97,10.98
-74.06097,11.11256
-39.4,-17.2
-68.353246,-15.460022
-68.2,-15.41666
-68.5917,-14.7792
-68.847224,-14.73503
-60.7614,-14.5583
-60.9269,-14.5556
-61.6761,-13.9524
-51.75,-12.85
-69.333333,-12.833333
-51.88,-12.83
-61.016667,-12.216667
-67.25,-12.17
-55.33,-11.92
-66.03,-11.75
-68.68,-11.18
-51.67,-11.17
-75.933333,-10.933333
-75.38,-10.53
-75.33,-10.41
-75.259722,-10.346667
-75.414722,-10.193055
-75.42,-9.62
-74.833333,-9.483333
-74.77,-9.45
-64.4078,-9.2653
-55.129051,-8.477967
-76.475,-8.17638
-76.566667,-8.15
-76.26666,-6.71666
-76.38,-6.37
-72.82,-5.13
-73.75,-4.92
-73.33,-4.17
-72.83,-4.17
-78.95,-4.12
-73.58,-3.92
-70.5,-3.92
-77.715,-3.91361
-77.66666,-3.83333
-73.29055,-3.80805
-70.25,-3.75
-73.28472,-3.69833
-78.5,-3.53
-73.230556,-3.485278
-60.025278,-3.113333
-71.92,-3.08
-78.22805,-3.04861
-60.133333,-3.033333
-70.033333,-2.983333
-52.37,-2.88
-78.2,-2.666667
-78.583333,-2.633333
-60.09,-2.3836
-78.1817,-2.0956
-76.97,-2.08
-46.537506,-1.765546
-76.95,-1.67
-77.61666,-1.06666
-75.78,-1.02
-79.25,-0.96666
-77.6,-0.72
-77.666667,-0.716667
-76.9,-0.55
-76.38,-0.52
-66.42,-0.42
-76.03025,-0.342
-76.183333,-0.166667
-76.166667,-0.1
-76.18,-0.02
-52.07,1.05
-58.951944,1.421389
-58.8278,1.5306
-58.66,1.58
-65.67,1.65
-67.05,1.933333
-72.67194,1.96583
-65.1,2
-72.69666,2.47444
-54,2.883333
-52.366667,2.883333
-54.55,3.1
-58.8289,3.1717
-58.676667,3.177222
-59.2544,3.3339
-63.18,3.55
-65.75,3.67
-64.116667,4.45
-59.016667,4.75
-63,5
-59.466667,5.166667
-63.416667,5.383333
-67.25,5.58
-66.1,5.63
-67.166667,5.633333
-63.7,6.066667
-63.75,6.12
-64.4,6.23
-66.366667,6.366667
-67.416667,6.416667
-64.83,6.42
-59.73,6.78
-65.08,7.25
-74.83,7.5
-71.77,7.78
-71.666667,7.8
-72.2417,8.225
-83.516667,8.716667
-82.166667,8.916667
-72.833333,9.1
-72.68,9.22
-72.48,9.3
-65.88,10.1
-61.11666,10.46666
-61.2,10.65
-84.18056,10.686111
-84.788889,10.894444
-84.833333,15.716667
-88.97,16.9
-88.33333,17.03333
-76.439526,18.120939
-77.94697,18.167679
-83.058284,22.785708
-65.756268,-0.931904
-65.074674,-0.561102
-74.1511,4.9961
-73.455917,5.705983
-72.624972,6.046667
-72.44233,7.468709
-66.332338,18.201642
-56.816667,-27.866667
-56.38,-25.72
-57.38,-25.63
-55.41666,-24.08333
-43.28,-22.98
-43.2076685470805,-22.9069598238154
-43.23,-22.68
-42.3918119950037,-22.654656462118
-66.75,-16.3333
-68.9706,-14.7756
-63.73,-17.57
-63.662729,-17.459703
-67.25,-15.6833
-75.33,-10.41
-76.59722,-8.19333
-76.53,-8.17
-75.833333,-6.033333
-76.2,-5.8
-76.43722,-0.24083
-65.37,-16.97
-68.21667,-15.33333
-53.92,-10.67
-70.88,18.8
-71.05,18.88
-70.75,18.9
-70.83,18.93
-70.783333,18.983333
-70.47,19.02
-70.6,19.08
-70.716667,19.1
-70.97,19.23
-71.28333,19.23333
-63.6,-18.1
-46.18333,-23.51666
-40.516667,-20.266667
-39.42,-16.88
-39.2,-16.38333
-39.25,-16.13
-67.96666,-15.53333
-68.183381,-15.400373
-39.06666,-15.3
-39.17,-15.17
-39.08333,-15.15
-39.71033,-13.57911
-78.583333,-3.766667
-65.966667,0.866667
-76.17,0.9
-66,0.92
-58.956944,1.355278
-54.46,2.21
-63.8744,2.6111
-53.91,3.55
-53.5,3.66
-52.366667,4.3
-52.46,4.58
-59.833333,4.7
-62.61666,10.68333
-61.28333,10.71666
-61.31694,10.78166
-79.4333,-4.7264
-79.266667,-3.616667
-79.045511,-3.478715
-79.16666,-3.45
-78.8125,-3.172222
-62.62,-14.63
-74.93,-9.62
-77.9247,-3.0231
-76.75,-1.4
-77.05,-0.58
-77,-0.42
-76.17,-0.1
-76.18333,0.01666
-76.166667,0.1
-44.352779,-21.47278
-43.9380145595815,-19.9246081193027
-43.539757,-19.388386
-57.8603,-19.2094
-51.45,-18.916667
-59.5,-18.38
-44.25,-17.88
-63.25,-17.58
-63.657333,-17.494833
-63.6,-17.416667
-51.78,-17.2
-49.2544620412702,-16.6823358231569
-61.8661,-16.5961
-39.05,-16.27
-67.72,-16.15
-67.43,-16.09
-48.770844,-15.846686
-48.340025,-15.832786
-48.8844,-15.8308
-47.9298726661488,-15.7834208090806
-73.06861,-15.6425
-55.77825,-15.432
-45.9028,-15.3914
-46.0019,-15.355
-45.9839,-15.255
-39.039072,-15.159747
-68.48333,-15.08333
-68.03333,-14.93333
-66.33,-14.82
-60.3958,-14.8114
-66.67,-14.75
-66.33,-14.75
-52.35,-14.7
-48.4236,-14.6744
-52.23,-14.63
-66.37,-14.62
-60.8667,-14.6
-68.6992,-14.5992
-66.62,-14.5
-47.800833,-14.174722
-68.2,-13.67
-61.02,-13.55
-41.833333,-13.466667
-52.57,-13.2
-67.25,-13.08
-68.883056,-12.953333
-51.77,-12.82
-68.736944,-12.656389
-37.9811,-12.3747
-72.3,-12.3
-60.38,-12.3
-55.7,-11.7
-45.588611,-11.163333
-74.38,-10.75
-50.5,-10.5
-61.33,-3.3
-49.616667,-0.6
-59.17,2.25
-50.916667,2.25
-59.25,2.416667
-59.15,2.82
-65.55,3.16
-61.416667,3.366667
-66.82,4.05
-64.116667,4.45
-65.533333,4.6
-61.05,4.75
-60.3,4.8
-61.916667,5.166667
-61.05,5.316667
-59.95,5.45
-67.6,5.616667
-67.42,5.85
-63.08,6.03
-60.616667,6.066667
-63.28,6.08
-63.37,6.12
-63.32,6.37
-63.5,6.75
-75.72,7.12
-72.38,7.72
-63.0389,7.7875
-79.61138,9.01805
-69.82,9.07
-79.69583,9.11527
-64.28,10.03
-66.8,10.45
-61.337606,10.602264
-83.8,11.033333
-84.28027,11.10083
-85.271944,12.343333
-83.41666,14.08333
-83.78333,14.71666
-83.83333,15.2
-85.908333,15.958333
-88.629722,16.410278
-88.683333,16.483333
-88.714722,16.54
-88.31444,16.7975
-94.68,16.9083
-95.75,17.42
-73.62,3.4
-76.33,6.77
-68.83,-13.02
-61.033333,4.7
-63.5,6.75
-71.969553,6.955136
-66.25,7.583333
-67.42,8.93
-69.0136,9.0011
-69.81666,9.06666
-105.286,20.3564
-74.83,-10.17
-75.33,-10.15
-75.42,-9.62
-67.887778,-8.368611
-76.5125,-8.184167
-76.58,-7.75
-76.28,-6.25
-76.27,-6.17
-76.15,-6
-78.5,-4.75
-89.366667,14.45
-76.591183,5.680517
-84.058333,10.402778
-84.047222,10.569444
-84.18056,10.686111
-84.28027,11.10083
-83.916667,11.9
-83.966667,12.85
-84.066667,14.683333
-84.83333,15.05
-84.83,15.72
-65.5,3.716667
-78.108889,-0.370278
-78.46666,0.83333
-76.872533,3.58795
-73.269067,5.283397
-76.158,6.620889
-43.212076,-22.951842
-40.5194,-20.2914
-40.5911,-19.9086
-46.8748063213152,-17.2259522392293
-78.93333,-5.18333
-79.06666,-5.00833
-60.0262053898791,-3.10528112676059
-60.096261,-2.874325
-52.916667,-0.916667
-72.383333,-0.616667
-59.17,2.25
-58.366667,2.333333
-59.155,2.8308
-61.583333,4.5
-60.158056,4.596111
-59.809167,4.663333
-61.083333,4.866667
-60.3,5.72
-60.6517,6.0444
-62.916667,6.5
-58.22,6.5
-70.740447,7.011156
-64.28,10.03
-83.75,12
-84.467222,12.003889
-83.41666,14.08333
-87.1,14.2
-85.320833,14.230278
-83.983333,14.533333
-84.11666,14.55
-84.05,14.65
-83.883333,14.75
-83.883333,15.266667
-84.666667,15.5
-84.33333,15.5
-88.48333,16.36666
-88.616667,16.395833
-88.964167,16.689722
-88.3,17.016667
-88.566667,17.35
-88.558333,17.45
-88.393889,17.461389
-76.38286,18.01658
-76.785692,18.128253
-77.293516,18.155971
-67.09461,18.1756
-67.0131,18.241
-77.613752,18.247545
-66.624809,18.247698
-66.540173,18.254846
-66.8675,18.2644
-67.133655,18.283832
-66.24781,18.38449
-66.04988,18.39744
-66.1183,18.4414
-68.8,18.75
-69.53,18.83
-69.77,18.87
-75.838833,20.412333
-79.6184,21.8657
-84.1271,22.2495
-66.333333,1
-70.2,9.2167
-63.8,-17.833333
-65.6775,-17.0931
-65.4192,-17.0025
-67.5351,-14.4296
-73.7,-12.65
-73.5,-12.5
-75.25,-10.2
-75.7964,-9.1842
-75,-8.67
-74.1708,-8.1867
-67.25,-13.08
-51.77,-12.82
-53.4231,-11.8311
-63.03,-7.52
-62.224073,-6.948409
-57.93,-4.8
-61.293592,-4.709731
-61.0803,-4.6258
-64.879289,-3.449167
-64.69,-3.366944
-59.984695,-3.196117
-60.092551,-3.071869
-64,-3
-60.104404,-2.982928
-48.58,-2.67
-60.815849,-2.629272
-48.155651,-2.414561
-55.8670510493776,-1.76890432610242
-65.0206990382956,-0.417188561110753
-63.936481,-0.366151
-67.07,-0.13
-51.8,-0.13
-52.01741,0.881103
-58.507778,4.284444
-58.224722,4.936111
-71.21805,18.11805
-74.0297,18.32367
-73.4542,18.3281
-73.88,18.37
-76.43,7.22
-76.533889,7.248333
-78.054167,7.498889
-78.2,7.55
-81.317222,8.006667
-81.85,8.23333
-80.066667,8.466667
-83.416667,8.566667
-80.05,8.566667
-80.432833,8.638
-80.783333,8.666667
-83.216667,8.683333
-83.48,8.69
-79.91527,8.69111
-79.86777,8.75638
-82.97,8.78
-82.1795,8.886667
-79.61138,9.01805
-83.766667,9.216667
-83.6375,9.25555
-83.3,9.3
-83.66361,9.36055
-82.527778,9.361111
-83.69,9.47
-82.963889,9.502778
-82.73333,9.56666
-84.498611,9.623333
-83.023611,9.668056
-84.401433,9.719767
-84.583333,9.75
-83.5,9.83
-84.5,10.10111
-83.47472,10.10194
-85.370833,10.176389
-84.15777,10.19805
-84.45,10.26
-84.43027,10.32416
-84.55,10.383333
-83.971389,10.389722
-84.052778,10.4
-84.14138,10.40888
-84.5,10.441667
-84.015,10.46305
-84.68,10.47
-83.7,10.716667
-83.87638,10.725
-84.016667,10.75
-84.88,10.81
-83.968889,10.830556
-84.7875,10.893056
-85.333333,10.916667
-84.47361,11.04166
-84.28027,11.10083
-84.35111,11.12083
-85.566667,11.183333
-84.574722,11.199722
-85.53333,11.46666
-85.96666,11.81666
-86,11.883333
-86.06666,11.9
-85.066667,12.066667
-84.746944,12.078333
-87.05,12.7
-84.36666,13
-86.236111,13.296389
-85.320833,14.230278
-61.293592,-4.709731
-83.504722,8.671667
-83.583333,8.686111
-80.674444,8.8275
-83.268056,8.872222
-79.35,9.233333
-72.9,9.6
-84.366667,9.688056
-83.566667,9.866667
-84.606944,10.215278
-84.79694,10.29083
-66.83,10.42
-63.17,10.63
-84.833333,10.783333
-85.401389,10.880556
-85.983333,11.833333
-86.616667,13.333333
-88.078056,13.941944
-87.98333,14.06666
-87.11388,14.11333
-83.783333,14.433333
-86.67916,14.43388
-83.983333,14.516667
-87.849563,14.55048
-86.719722,14.575278
-87.9275,14.58055
-83.933333,14.616667
-91.717903,14.728069
-87.87916,14.87777
-85.933333,15
-84.266667,15.033333
-88.09222,15.08138
-88.233333,15.15
-84.36666,15.48333
-87.45,15.483333
-84.666667,15.5
-89.4,15.55
-90.489,15.554
-86.5,15.7
-89.12138,15.77694
-91.559167,16.086667
-91.676111,16.108333
-90.92,16.12
-88.616667,16.395833
-89.05,16.5
-88.919444,16.515833
-88.707222,16.536667
-88.974167,16.680833
-94.13,16.75
-94.733333,16.866667
-93.45,16.866667
-98.6056,16.87176
-94.683333,16.925
-88.983418,16.966386
-88.783333,17
-88.66,17.03
-89,17.05
-88.84777,17.05555
-94.458333,17.122222
-96,17.25
-93.666667,17.5
-96.325556,17.674722
-100.616667,17.7
-93.470833,17.7
-93.63,17.78
-101.279444,17.943611
-76.315833,18.022833
-95.7942,18.2825
-73.9039,18.4183
-96.98,18.67
-70.48692,19.03183
-97.216667,19.85
-97.33333,19.88333
-97.45,19.883333
-97.216667,19.916667
-97.55247,19.95812
-97.40765,19.96282
-97.72997,19.98834
-97.52842,20.03114
-97.3167,20.0328
-97.69202,20.20917
-97.88684,20.25152
-80.151153,21.965879
-51.173697,-29.165735
-49.368203,-28.054908
-49.442906,-27.975886
-50.3264846424616,-27.8200088378656
-48.6277627857468,-27.6195139992779
-49.6437326941371,-27.2183045638794
-48.90806,-25.93389
-49.6362233449745,-25.5880830711189
-48.8347668975131,-25.480784845714
-49.223851,-25.427242
-49.2242,-25.2917
-48.829656,-25.241299
-44.5633613218767,-22.4999514234393
-44.727222,-22.379722
-44.3949491577221,-22.1713463070044
-64.25111,-17.85138
-65.62194,-17.14388
-65.49333,-17.08861
-67.33,-16.83
-67.2,-16.75
-67.23,-16.68
-67.78,-16.23
-68.05,-16.08
-68.01,-15.75
-76.17,0.9
-63.575,2.741667
-95.592222,16.2425
-97.866667,16.416667
-92.833333,16.833333
-100.283333,17.4
-99.876944,17.638333
-103.166667,19.333333
-103.25,19.466667
-104.766667,20.233333
-104.983333,21.583333
-104.9,21.583333
-104.95,21.966667
-105.17,22.432778
-78.52,1.15
-77,3.92
-77.35,5.05
-76.47,5.42
-74.9956,6.0717
-52.1590428298211,-14.0539731868171
-51.82,-13.3
-51.87,-12.9
-51.75,-12.85
-79.13638,-4.48888
-79.133333,-4.366667
-79.15,-4
-78.066667,-2.533333
-83.783333,9.755556
-78.666667,-3
-78.98333,-2.25
-78.55,-1.23333
-79,-0.916667
-78.463611,-0.175833
-78.67653,0.00611
-78.5,0.016667
-78.5,0.08
-78.516667,0.183333
-78.37,0.3
-78.5,0.35
-78.53,0.42
-78.03,0.6
-76.60833,2.55027
-74.33333,4.9
-75.65,5.533333
-72.0417,8.02
-71.0667,8.6333
-70.9959,8.69195
-82.525,8.8
-70.75,8.833333
-70.683333,8.866667
-83.71,9.53
-83.925,9.692222
-87.1,14.2
-89.366667,14.416667
-89.25,14.466667
-88.666667,14.533333
-90.705,14.559167
-91.46969,14.76106
-90.483333,15.016667
-92.1,15.066667
-92.240555,15.235
-92.3,15.4
-92.8,15.65
-96.5,16.083333
-96.95,16.35
-95.866667,17.116667
-96.3,17.21666
-93.01,17.25
-100.066667,17.333333
-104.1,19.41
-104,19.55
-104.216667,19.566667
-104.291667,19.583333
-67.75,-16.22
-67.75,-16.08
-67.83,-14.5
-74.91666,6
-74.25,7.08
-75.05,7.22
-70.12,-6.78
-76.8,-2.516667
-77.5,-2.38
-76.72,-2.33
-76.816667,-1.716667
-77.45,-1.48
-77.616667,-1.066667
-77.74805,-1.03277
-77.5,-1.02
-77.35,-0.92
-77.17,-0.7
-76.09444,-0.52638
-78,-0.5
-76.616667,-0.416667
-76.53333,-0.4
-77.35,-0.25
-76.35,-0.25
-60.77,-0.17
-50.645,-29.3797
-50.7097,-29.3269
-81.116667,8.55
-80.688333,8.625833
-80.078333,8.648056
-80.6,8.666667
-82.25,8.75
-82.084444,8.751111
-82.4,8.816667
-82.25333,8.83166
-79.5,9.25
-83.775,9.716667
-83.125,9.788889
-84.083333,10.258333
-43.397161,-23.010952
-39.08,-15.15
-39.002192,-15.120679
-63.5917,-17.8
-63.72,-17.65
-63.866667,-17.533333
-64.13,-17.4
-64.17,-17.33
-64.28,-17.23
-65.49305,-17.09305
-64.75,-17.08
-65.4192,-17.0025
-64.77,-17
-68.01,-15.75
-67.583333,-15.7
-67.56666,-15.4
-67.183333,-15.4
-68.52,-15.33
-68.13333,-15.25
-67.7886,-14.9878
-67.5,-14.41666
-67.8739,-14.1769
-70.8,-13.283333
-71.2,-13.116667
-68.913333,-12.953056
-69.33,-12.83
-72.699167,-11.785556
-75.399968,-11.153572
-75.332995,-11.061082
-74.75,-11
-75.222957,-10.951349
-74.383333,-10.75
-75.08,-10.5
-75.1575,-10.378333
-75.265278,-10.328333
-63.33,-10.25
-67.62,-10.03
-62.98,-10
-75.98333,-9.3
-75.83,-9.17
-71.23333,-8.85
-75,-8.66666
-76.605833,-8.213611
-76.17,-6.6
-76.33,-6.45
-78.686389,-4.306389
-78.63333,-4.21666
-78.966667,-4.116667
-78.666667,-4.083333
-79.82,-3.72
-78.56666,-3.61666
-78.630833,-3.6
-79.231389,-2.434722
-78.333333,-1.133333
-77.616667,-1.066667
-77.6,-0.72
-79.3647,-0.5866
-79.0333,-0.05
-79.03,0.08
-79.125278,0.095556
-78.766667,0.2
-79.73,0.35
-78.75,0.82
-76.16666,0.9
-77.93,1.13
-78.446089,1.405352
-76.7847,3.8239
-77,3.92
-77.125,3.93
-77.12,4.03
-77.0779,4.59903
-76.6097,5.68499
-76.33,5.75
-74.9,6.18333
-74.83,6.67
-74.75,6.93
-76.46666,7.00277
-75.05,7.22
-77.33333,7.86666
-77.71666,7.96666
-77.033333,8.05
-77.33,8.5
-81.133333,8.55
-80.116667,8.6
-77.388333,8.658333
-79.916667,8.7
-82.960667,8.784167
-79.72694,9.14222
-79.85277,9.15555
-79.4125,9.166111
-79,9.2
-79.366667,9.233333
-78.833333,9.25
-78.966667,9.266667
-79.683333,9.316667
-78.833333,9.333333
-79.767778,9.336944
-79.65,9.4
-84.05,9.483333
-82.994444,9.494444
-72.98,9.65
-85.252778,10.791667
-84.28027,11.10083
-84.366667,11.116667
-84.333333,11.533333
-84.316667,12.166667
-85.566667,13.25
-84.383333,13.633333
-85.008611,13.646667
-84.766667,13.733333
-84.71666,14.36666
-84.78333,14.58333
-43.03,-22.45
-44.658333,-22.384444
-42.7247,-22.3436
-41.994722,-21.942778
-74,4.56666
-59.866667,5.066667
-61.83,5.12
-59.976667,5.386667
-60.9931,5.5575
-61.466667,6.216667
-75.416667,4.583333
-75.25,5.63
-40.53581,-19.79964
-40.054444,-16.403611
-69.5,9.783333
-68.5,10.18333
-66.8883,10.545
-88.198611,13.767778
-93.83,16.83
-97,18.65
-96.97,19.17
-96.85,19.2
-96.833333,19.533333
-97.45,19.883333
-97.733333,20.016667
-97.62305,20.01702
-77.8325,-1.7814
-77.883333,-1.633333
-78.000151,-1.488141
-78.17,-1.42
-77.67,-0.72
-78.5972,0.9864
-78.07878,1.28767
-76.89203,3.59472
-60.8336,-14.5822
-69.333333,-12.833333
-69.07,-11.17
-75.22,-10.2
-74.78,-9.47
-73.84805,-4.71027
-73.453333,-3.991944
-72.92,-3.25
-76.1975,-2.114167
-77.02,-0.45
-67.33,-16.67
-67.72,-16.27
-67.78,-16.12
-68.05,-16.08
-68.1667,-15.25
-91.470747,14.765653
-82.9,9.066667
-83.041667,9.266667
-83.766667,9.6
-72.443033,7.40815
-72.542717,7.4793
-72.416667,7.566667
-83.594444,8.697222
-79.266667,9.3
-78.916667,9.316667
-79.183333,9.416667
-80.133333,8.616667
-80.6,8.633333
-80.608333,8.705278
-81.666667,8.733333
-76.65,-8.003889
-76.25,-6.42
-78.215,-4.551389
-78.5,-4.5
-78.35,-4.383333
-78.7,-4.27
-76.67,-0.47
-76.064722,20.016407
-43.72,-20.48
-39.039072,-15.159747
-76.34681,1.50444
-80.133333,8.616667
-83.566667,8.666667
-79.916667,8.666667
-83.25,8.766667
-82.960833,8.783889
-83.083333,9.075
-83.769722,9.306667
-82.969444,9.408333
-84.045,9.5192
-83.6,9.916667
-84.172222,10.256944
-84.616667,10.3
-84.711667,10.316111
-84.605556,10.408333
